MovieID,mean_rating,count,popularity_score
731,2.8048780487804876,41,2.958923133619386
732,2.8,5,3.3270053209725803
733,3.734234234234234,1110,3.732950964120169
734,3.0,3,3.4542369088145155
735,3.2195121951219514,82,3.2598378240716164
736,3.1724137931034484,928,3.1768710872223758
737,2.0637450199203187,251,2.1222416851133667
741,4.109311740890688,247,4.089124824181279
742,2.524137931034483,145,2.592935998803798
743,2.525,80,2.6433897757176523
744,2.0,2,3.3254233178823918
745,4.521978021978022,546,4.505224963695303
746,4.08,25,3.940145137559677
747,2.088888888888889,45,2.361910542083431
748,3.1611940298507464,335,3.173637912506054
749,2.6666666666666665,3,3.377313831891439
750,4.459821428571429,1120,4.45212838921645
751,3.75,8,3.661393323032706
753,3.1538461538461537,26,3.275141105960797
754,3.0,7,3.3473576361522768
755,3.6666666666666665,6,3.619067488411794
756,3.0,3,3.4542369088145155
757,3.6666666666666665,3,3.6080830626606692
758,4.0,1,3.627734528598973
759,4.042553191489362,47,3.9632470142910297
760,3.5,22,3.528283744205897
761,2.763440860215054,93,2.8437386389765895
762,2.190082644628099,242,2.24565507862932
764,3.1964285714285716,56,3.2561375729483135
765,2.5984848484848486,132,2.6683456324971035
766,3.4696969696969697,66,3.4855931554551147
767,2.923076923076923,13,3.2132643397647263
769,3.4444444444444446,9,3.5213199902415107
771,3.6153846153846154,13,3.604568687590813
775,3.2222222222222223,9,3.416056832346774
776,3.0,3,3.4542369088145155
778,3.9464882943143813,598,3.940633354958205
779,2.6944444444444446,36,2.889240865534537
780,3.5123626373626373,1456,3.5128956888230483
781,3.3835616438356166,73,3.408494937525165
782,2.6134453781512605,119,2.6891866652293697
783,3.2145214521452146,303,3.2265338013245644
784,2.760135135135135,296,2.7872715026620547
785,3.4968152866242037,628,3.498283824160797
786,3.136111111111111,360,3.148392107606996
787,5.0,2,3.8254233178823918
788,3.0164141414141414,792,3.0235724187214323
789,3.0,2,3.4920899845490587
790,3.0,1,3.536825437689882
791,3.5,2,3.5754233178823918
792,4.0,1,3.627734528598973
793,2.375,8,3.0502822119215947
796,2.0,1,3.445916346780791
798,2.754385964912281,171,2.800580551461816
799,3.2878228782287824,271,3.298594590087504
800,4.110280373831776,535,4.100743265714842
801,3.031578947368421,95,3.084810283948464
802,3.485981308411215,321,3.489139213941355
803,3.8205128205128207,39,3.773573057440586
804,2.9763313609467454,169,3.0106429039921156
805,3.6091954022988504,261,3.608505829574128
806,3.1219512195121952,41,3.2138250944037
807,3.0,11,3.2811942768851763
808,3.5,32,3.521549519394969
809,2.616279069767442,86,2.717761248068632
810,1.4705882352941178,102,1.6598667840588277
811,4.333333333333333,6,3.869067488411794
813,2.4571428571428573,35,2.7090017736575267
815,2.0,6,2.994067488411794
818,2.556390977443609,133,2.6287068518502705
820,3.0,3,3.4542369088145155
821,2.0,2,3.3254233178823918
823,3.0,3,3.4542369088145155
824,3.9047619047619047,21,3.803389671438345
827,3.0,1,3.536825437689882
828,2.977777777777778,45,3.089183269356158
829,2.287128712871287,101,2.4045502685998983
830,2.9646017699115044,226,2.991123219553342
831,4.133333333333334,15,3.916203192583548
832,3.484234234234234,444,3.4865750656709
833,2.263157894736842,57,2.4612698479789357
834,1.0,1,3.3550072558717003
835,3.1627906976744184,86,3.2073445814019657
836,2.650537634408602,186,2.698495305176473
837,3.4408602150537635,186,3.448495305176473
838,3.915211970074813,401,3.9073116297191937
839,2.2115384615384617,104,2.332500700127971
840,2.5833333333333335,36,2.8022843437954066
841,3.5,20,3.5301693271529566
842,2.6115702479338845,121,2.6862983191953336
843,1.0,1,3.3550072558717003
844,3.3333333333333335,6,3.494067488411794
846,3.7419354838709675,31,3.705001946697285
847,2.0,6,2.994067488411794
848,3.41025641025641,117,3.424449447358966
849,2.5260663507109005,422,2.5507062032745105
850,3.730769230769231,26,3.691807772627464
851,3.4725274725274726,91,3.4842087110355315
852,3.233067729083665,502,3.2400489840128683
853,4.0,3,3.6850061395837463
854,3.4285714285714284,7,3.5238282243875707
858,4.517609391675561,1874,4.512688471239166
859,2.0,1,3.445916346780791
860,4.0,7,3.7591223420346296
861,3.5258215962441315,213,3.528722331007124
862,3.6785714285714284,28,3.6553968372260184
863,3.857142857142857,7,3.700298812622865
864,3.7,10,3.6452539907294352
866,3.802521008403361,476,3.7981586004415404
867,2.2777777777777777,18,2.746609993378168
868,3.0,1,3.536825437689882
869,3.193548387096774,31,3.290367800355822
870,2.289473684210526,38,2.5605224961372643
872,3.0,1,3.536825437689882
874,3.0,5,3.3936719876392467
875,3.433333333333333,30,3.4726269953647178
876,2.7058823529411766,17,3.0335214746143966
877,3.235294117647059,17,3.3668548079477296
878,4.0,1,3.627734528598973
879,2.854054054054054,185,2.891820922126096
880,2.1580882352941178,272,2.2088832617538605
881,2.564516129032258,62,2.707014997424843
882,2.6444444444444444,45,2.8164559966288856
885,2.5555555555555554,36,2.780545213360624
886,2.923076923076923,78,2.9989213615294172
887,4.0,1,3.627734528598973
888,2.1463414634146343,41,2.429511368913504
889,2.5,2,3.4087566512157252
891,2.448717948717949,156,2.5175004808107753
892,3.891472868217054,129,3.8698207180905664
893,3.693548387096774,62,3.6792372196470655
895,1.0,2,3.1587566512157252
896,3.372093023255814,43,3.4133033927280887
897,3.7848101265822787,79,3.762978424883019
898,4.304259634888438,493,4.2900697411820845
899,4.280821917808219,584,4.269200471068331
900,3.87007874015748,254,3.859488938691624
901,3.637037037037037,135,3.633828136652336
902,3.8845437616387337,537,3.8791683360412956
903,4.2760989010989015,728,4.266809051239281
904,4.491586538461538,832,4.480884892891435
905,4.237942122186495,311,4.21777283431336
906,4.079470198675497,151,4.049099874624775
907,3.891566265060241,83,3.8591944066084807
908,4.400725294650952,1103,4.393445714119127
909,4.117824773413897,331,4.102360937872694
910,4.326023391812866,684,4.315425187052722
911,4.211618257261411,241,4.186872827946568
912,4.42393655371305,1387,4.4179707085286966
913,4.408,875,4.398762802050383
914,4.126272912423625,491,4.1155790016259255
915,3.972027972027972,286,3.959138783157394
916,4.242990654205608,321,4.223278186751023
917,3.7288135593220337,59,3.7087692726751986
918,3.78,150,3.7681567488411796
919,4.2368794326241135,1410,4.232327520996189
920,3.992600422832981,946,3.9883944349524985
921,3.9302325581395348,258,3.917556267964883
922,4.5372750642673525,389,4.513546565951351
923,4.424071991001125,889,4.414799866312112
924,4.101346562721474,1411,4.097751639559879
925,3.25,12,3.4047763552085772
926,4.258461538461538,325,4.2385226263122044
927,4.015625,64,3.9581767542511987
928,4.1689655172413795,290,4.149683599381962
929,3.857142857142857,70,3.823813497682359
930,4.317415730337078,356,4.297554862881389
931,3.9411764705882355,170,3.921694887858826
932,4.0476190476190474,147,4.0185036930865525
933,4.118309859154929,355,4.1038495337385985
934,3.6536964980544746,257,3.651329886946025
935,3.6129032258064515,62,3.609792775202621
936,4.120689655172414,116,4.078611744560228
937,3.7777777777777777,36,3.737066952491059
938,3.5734265734265733,143,3.574543005324109
939,3.2,10,3.3952539907294352
940,4.0092879256965945,323,3.9967119513951608
941,3.7471264367816093,87,3.7309802042741103
942,4.233606557377049,244,4.208287715805467
943,3.9925925925925925,135,3.9648626194109564
944,3.7916666666666665,72,3.767135119690106
945,4.124378109452737,201,4.09907620765208
946,3.8962962962962964,135,3.8752074469971634
947,4.129032258064516,155,4.09639442311872
948,3.7422680412371134,97,3.728084858080268
949,4.016666666666667,180,3.994237262182046
950,4.2631578947368425,228,4.234895293338608
951,4.251515151515152,330,4.232073764160556
952,3.607929515418502,227,3.6071944295974205
953,4.280898876404494,534,4.268207867306229
954,4.231788079470198,302,4.211234230174964
955,4.171091445427729,339,4.154455816087648
956,3.515151515151515,33,3.532676274757877
957,3.3666666666666667,30,3.4226269953647175
958,3.5454545454545454,11,3.566908562599462
959,3.7555555555555555,45,3.7255469057197947
960,3.5625,16,3.573272300561104
961,3.533333333333333,15,3.5562031925835482
962,3.857142857142857,7,3.700298812622865
963,3.4893617021276597,47,3.507106663413837
964,3.4523809523809526,42,3.478943842588244
965,4.108808290155441,193,4.08327625524428
966,3.8,5,3.6603386543059133
967,3.260869565217391,23,3.3607599943814757
968,3.6759868421052633,608,3.67460368902037
969,4.246842709529277,871,4.2393928261232565
970,3.3,30,3.3726269953647177
971,4.009433962264151,212,3.9905634225882367
972,3.25,4,3.493219986756336
973,3.8840579710144927,69,3.8468997444884647
974,3.6666666666666665,12,3.6320490824813048
975,1.5,2,3.2420899845490587
976,3.522727272727273,44,3.5352792558257167
977,2.0,2,3.3254233178823918
978,4.175675675675675,74,4.10601285493558
980,2.8,5,3.3270053209725803
981,2.75,4,3.3503628438991933
982,3.712121212121212,66,3.696119471244588
984,2.64,25,2.9115737089882487
985,3.75,4,3.636077129613479
986,3.625668449197861,187,3.623883653881161
987,2.8260869565217392,23,3.057729691351173
988,3.36,50,3.398417996909812
989,5.0,1,3.718643619508064
990,2.595744680851064,47,2.770264558150679
991,3.510948905109489,137,3.5163610871740727
992,2.6875,16,3.0348107620995655
993,3.0,5,3.3936719876392467
994,4.103448275862069,348,4.089120334677623
996,2.8838383838383836,198,2.9178128837239843
997,3.2916666666666665,24,3.379561171017315
998,3.0,71,3.072902219933194
999,3.2339449541284404,218,3.249583683397319
1000,3.125,16,3.3040415313303346
1002,4.2,5,3.793671987639247
1003,2.9270833333333335,96,2.9896705642885726
1004,2.6666666666666665,90,2.759050798145887
1005,2.409090909090909,110,2.507542331788239
1006,3.193548387096774,62,3.2486816640915097
1007,3.0105263157894737,190,3.0395253990729434
1008,3.3375,80,3.3656119979398746
1009,3.168103448275862,232,3.1855581810520195
1010,3.2637362637362637,182,3.2807556240343163
1011,2.6826923076923075,104,2.7623252615314797
1012,3.7241379310344827,232,3.718616032291689
1013,3.538860103626943,193,3.541404334062013
1014,3.324324324324324,111,3.3463229736742868
1015,3.328042328042328,189,3.3412315568572297
1016,3.2288135593220337,118,3.2570709360514742
1017,3.5971563981042656,211,3.5968555647718947
1018,3.272727272727273,99,3.3018814661888873
1019,3.712215320910973,483,3.709746612199977
1020,3.2739726027397262,292,3.284453906670824
1021,2.7628865979381443,194,2.803456273600925
1022,3.7616926503340755,449,3.7579631368509556
1023,3.9664804469273744,179,3.946587723886713
1024,3.24,100,3.2718643619508065
1025,3.5855855855855854,222,3.5857977578215032
1026,4.0,6,3.744067488411794
1027,3.1578947368421053,247,3.174727937021746
1028,3.8968446601941746,824,3.893171558530682
1029,3.6995515695067263,446,3.6971602627512907
1030,3.0292887029288704,239,3.0518276297774647
1031,3.516949152542373,236,3.5199393488397916
1032,3.692493946731235,413,3.6900829310037557
1033,3.457777777777778,225,3.463425871551441
1034,3.706766917293233,133,3.6986369217803405
1035,3.9140845070422534,710,3.909590388631373
1036,4.147275405007364,1358,4.1432054677007235
1037,2.6608187134502925,513,2.6785947988806664
1038,3.1666666666666665,6,3.431567488411794
1039,3.5,2,3.5754233178823918
1040,2.3333333333333335,3,3.3003907549683618
1041,4.0428211586901766,397,4.0317078128122565
1042,3.47242206235012,417,3.475187540549388
1043,2.8076923076923075,78,2.8966486342566893
1044,3.1379310344827585,29,3.2539764055022746
1046,4.132352941176471,68,4.062885638648573
1047,3.487534626038781,361,3.490310188179484
1049,3.3608815426997247,363,3.3670377474921946
1050,3.8205128205128207,117,3.802402203264478
1051,3.356164383561644,73,3.384398551982996
1053,2.8214285714285716,28,3.0238178898575976
1054,3.23728813559322,59,3.2884794176027348
1055,2.6875,16,3.0348107620995655
1056,3.526315789473684,38,3.5396891628039313
1057,3.558252427184466,206,3.5597457398823553
1058,3.0,7,3.3473576361522768
1059,3.4242424242424243,363,3.4286999458836154
1060,3.990306946688207,619,3.9839508423125416
1061,3.543973941368078,307,3.5454418921595856
1063,3.3,20,3.3968359938196233
1064,2.9743589743589745,156,3.011476384425233
1066,4.144736842105263,152,4.110525184040671
1067,3.8421052631578947,19,3.7553475798134035
1068,3.7142857142857144,28,3.681712626699703
1069,3.9886363636363638,88,3.9480110185162114
1070,3.0,2,3.4920899845490587
1071,3.5,2,3.5754233178823918
1073,3.8411764705882354,1020,3.838742795936494
1076,3.8947368421052633,19,3.789830338434093
1077,3.990369181380417,623,3.984052258790819
1078,3.801324503311258,302,3.7945675635082967
1079,3.9863263445761166,1097,3.9827507496066747
1080,4.019815059445178,757,4.014217835481862
1081,3.6239782016348774,367,3.6230903973861768
1082,3.6910569105691056,123,3.6834968407111934
1083,3.549618320610687,131,3.5525182965573667
1084,4.095070422535211,568,4.086340968537351
1085,3.7545454545454544,110,3.7408756651215724
1086,4.073333333333333,300,4.0577583219825435
1087,3.357142857142857,14,3.4543783256078626
1088,3.3345521023765996,547,3.339147360528884
1089,4.1611650485436895,1030,4.1556779613601815
1090,4.1126609442060085,932,4.107117919123767
1091,2.7867132867132867,286,2.813868512887124
1092,3.53109243697479,595,3.532074512090229
1093,3.382562277580071,562,3.3861976919835466
1094,3.727272727272727,1023,3.7259487703916636
1095,3.9133333333333336,450,3.9063153909012795
1096,3.956043956043956,273,3.9431274905109137
1097,3.95130890052356,1910,3.9494297290700984
1098,2.6666666666666665,3,3.377313831891439
1099,4.059210526315789,152,4.030278270460424
1100,2.772189349112426,338,2.795704252340772
1101,3.6654411764705883,816,3.664533994932916
1102,2.3333333333333335,3,3.3003907549683618
1103,3.9361022364217253,313,3.9254027238841753
1104,4.25,392,4.233594725906936
1105,1.868421052631579,38,2.2271891628039313
1107,2.0,2,3.3254233178823918
1111,4.1125,80,4.054500886828763
1112,3.36,25,3.425859423273963
1113,3.1025641025641026,39,3.2021444860120143
1114,2.761904761904762,21,3.0291961230512485
1115,1.0,1,3.3550072558717003
1116,3.4375,16,3.496349223638027
1117,4.363636363636363,11,3.9954799911708907
1118,2.0,1,3.445916346780791
1119,3.269230769230769,26,3.3584744392941306
1120,3.5502958579881656,338,3.5514513787775535
1121,3.090909090909091,11,3.3288133245042237
1123,3.625,24,3.6148552886643737
1124,3.7347560975609757,328,3.7304884018183095
1125,3.764705882352941,306,3.7591932905524956
1126,2.3969465648854964,262,2.440827499318341
1127,3.690179806362379,1446,3.6894952471254046
1128,2.9420289855072466,138,2.985845133882356
1129,3.4854771784232366,723,3.4869100679598755
1130,3.2972972972972974,185,3.3123337426389163
1131,4.3522727272727275,176,4.311317633411767
1132,4.2457142857142856,175,4.2102977287275065
1133,1.0,1,3.3550072558717003
1134,3.0,1,3.536825437689882
1135,3.2,325,3.211656954670414
1136,4.347585114806018,1263,4.341637926013031
1138,4.0,6,3.744067488411794
1139,4.0,2,3.6587566512157252
1142,1.0,2,3.1587566512157252
1144,3.7142857142857144,14,3.662711658941196
1145,2.5,2,3.4087566512157252
1147,4.353982300884955,226,4.3216316941296125
1148,4.517099863201095,731,4.5045952494124
1149,4.5,2,3.7420899845490587
1150,3.946969696969697,132,3.921866759257667
1151,3.5172413793103448,29,3.5360276875535566
1152,3.48,25,3.511573708988249
1153,3.875,8,3.716948878588261
1154,3.7333333333333334,15,3.6762031925835483
1160,1.8,5,2.993671987639247
1161,3.945945945945946,74,3.9036319025546273
1162,4.0,74,3.9512509501736752
1163,3.2,15,3.356203192583548
1164,4.25,4,3.7789342724706216
1167,2.8974358974358974,78,2.9761940888021443
1168,1.875,16,2.5348107620995655
1169,3.5,24,3.5266199945467265
1170,1.7692307692307692,13,2.5610904267212478
1171,3.700617283950617,324,3.697320598247271
1172,4.285714285714286,497,4.272002129811812
1173,3.414473684210526,152,3.425339998855486
1174,3.8,5,3.6603386543059133
1175,4.0034364261168385,291,3.989717873138168
1176,4.019047619047619,105,3.981783302735554
1177,4.0344827586206895,116,3.9992466651951486
1178,4.49746192893401,197,4.453647728572892
1179,3.7858117326057297,733,3.783183149144803
1180,3.8125,32,3.759644757490207
1181,2.9,10,3.2452539907294353
1183,3.6526576019777504,809,3.651898754352367
1184,3.8472222222222223,72,3.815915607494984
1185,3.936288088642659,361,3.9269678701201847
1186,3.6053215077605323,451,3.6050001731335977
1187,3.5945945945945947,111,3.5942568579718075
1188,3.97992700729927,548,3.9729481717107324
1189,4.245283018867925,212,4.215788647813462
1190,3.5308641975308643,81,3.5374184595009748
1191,3.096969696969697,165,3.1251718846547933
1192,4.071428571428571,84,4.020266806538178
1193,4.399580125962212,1429,4.393957664916323
1194,3.497076023391813,171,3.502238010025352
1196,4.290143084260731,2516,4.287373349095245
1197,4.302003081664099,1947,4.2983674398643785
1198,4.478672985781991,2110,4.474483528214429
1199,4.10427807486631,748,4.097500105296291
1200,4.136752136752137,1521,4.133184245470013
1201,4.132939438700148,677,4.125043784300711
1202,3.685185185185185,54,3.6703918721029485
1203,4.297520661157025,484,4.283208663592284
1204,4.414925373134328,670,4.40280158796263
1205,3.43859649122807,171,3.4469893912408214
1206,4.110435663627153,987,4.105220742040711
1207,4.417462482946794,733,4.406332543492044
1208,4.2839248434238,958,4.276761446089451
1209,4.048611111111111,144,4.018864154640187
1210,4.01994301994302,2457,4.018202302316412
1211,4.08994708994709,189,4.064849647309491
1212,4.474801061007957,377,4.451951110632012
1213,4.2843772498200146,1389,4.279417498080479
1214,4.169491525423729,1711,4.166127297974776
1215,3.805764411027569,798,3.803100346305184
1216,3.6323529411764706,68,3.626988202751137
1217,4.280821917808219,292,4.257963840445657
1218,4.22279792746114,193,4.1916506394807325
1219,4.230401529636711,1046,4.224341931642603
1220,3.9375,1120,3.934429274172203
1221,4.360934182590234,1413,4.355520084198587
1222,4.12142152023692,1013,4.1162317495743785
1223,4.375,384,4.355089035062408
1224,4.2897727272727275,352,4.270456021587261
1225,4.228904847396769,1114,4.2232251599773925
1226,4.089385474860335,179,4.062989840288829
1227,3.8585365853658535,205,3.8460701386725056
1228,4.177777777777778,540,4.167100145117434
1230,4.149822695035461,1128,4.1449078030005175
1231,4.03476821192053,604,4.027532703281089
1232,3.5952380952380953,42,3.5943284579728596
1233,4.305755395683454,834,4.297280900254252
1234,4.30814639905549,847,4.299772555209555
1235,4.168458781362007,558,4.158283591222867
1236,4.177215189873418,79,4.111293031624593
1237,4.302127659574468,235,4.273081958426893
1238,3.9833333333333334,300,3.9706615477889953
1240,4.15593220338983,1770,4.152755662817185
1241,3.210526315789474,57,3.267239997232667
1242,4.186046511627907,903,4.179523636160558
1243,3.9814126394052045,269,3.9674017197655504
1244,4.090909090909091,594,4.082624304328789
1245,3.98943661971831,284,3.975867618416968
1246,3.9969183359013867,649,3.990751259202714
1247,4.239800995024876,1005,4.233404019521763
1248,4.222222222222222,414,4.2073233014495015
1249,4.001709401709402,585,3.9947984534698966
1250,4.401129943502825,708,4.389839944031461
1251,4.122222222222222,180,4.0942372621820455
1252,4.34034034034034,999,4.332908899717135
1253,4.1563169164882225,467,4.14445509395092
1254,4.2953929539295395,369,4.276794405843241
1255,3.2857142857142856,42,3.3443284579728596
1256,4.221095334685598,493,4.208558806788447
1257,3.9594594594594597,370,3.949750210038391
1258,4.12514220705347,879,4.119128323750943
1259,4.096858638743456,1528,4.09356637179102
1260,4.346613545816733,251,4.317643983963941
1261,3.8060344827586206,464,3.8014875101573598
1262,4.404593639575972,566,4.390460208011438
1263,4.120353982300885,565,4.111139269242763
1264,4.04954954954955,222,4.029763275062883
1265,3.9532412327311373,1882,3.951324037956971
1266,4.101522842639594,788,4.095119147637329
1267,4.357827476038339,626,4.345762704110989
1268,3.5058823529411764,255,3.5090757728852404
1269,4.185383244206774,561,4.174965113510663
1270,3.9835164835164836,2184,3.981725195904553
1271,3.822269807280514,467,3.8174110687936866
1272,4.274661508704062,517,4.261679468338878
1273,3.9365079365079363,126,3.911066763342564
1274,3.9484240687679084,349,3.938454261321974
1275,3.845528455284553,615,3.841448127703342
1276,4.25,768,4.2415232388362325
1277,3.877076411960133,301,3.8678619929729536
1278,4.2598984771573605,985,4.2531709344870245
1279,3.8074534161490683,161,3.794766548623326
1280,4.168949771689498,219,4.143690304867199
1281,4.059139784946237,186,4.035229999054025
1282,3.946629213483146,712,3.9416967864467987
1283,4.1916932907348246,313,4.1730807424600265
1284,4.306345733041575,457,4.291017301530168
1285,3.784469096671949,631,3.7814431822380477
1286,3.5770925110132157,227,3.5776585646185177
1287,4.094827586206897,580,4.086279796295913
1288,4.16991341991342,924,4.163709935561658
1289,3.993377483443709,151,3.9683545330098675
1290,3.5760869565217392,184,3.5768303083226223
1291,4.153846153846154,1339,4.149670185185019
1292,3.9715536105032823,457,3.9633941751918385
1293,4.1276190476190475,525,4.117579588438483
1294,4.138228941684665,926,4.132377222024133
1295,3.558252427184466,206,3.5597457398823553
1296,4.023605150214593,466,4.014506470198716
1297,3.7449856733524354,349,3.7406826735782412
1298,3.6698412698412697,315,3.6674002455833494
1299,4.223529411764706,595,4.213066247627419
1300,4.178707224334601,263,4.157161464522303
1301,3.9904458598726116,314,3.9781020981931747
1302,3.8837606837606837,585,3.878832066915275
1303,4.142307692307693,260,4.121870665979958
1304,4.222129086336966,1193,4.2168787030877715
1305,3.8297872340425534,94,3.8067796136018144
1306,3.5779816513761467,109,3.5790342841562075
1307,4.077290836653386,1255,4.073442750841572
1310,3.6333333333333333,30,3.6226269953647177
1311,1.0,2,3.1587566512157252
1312,3.238095238095238,21,3.351776768212539
1313,2.142857142857143,7,2.9944164596816885
1315,3.0,1,3.536825437689882
1316,4.0,1,3.627734528598973
1317,3.1515151515151514,33,3.2536065073160163
1320,3.033505154639175,776,3.040591704598713
1321,3.767123287671233,438,3.7631809817289925
1322,1.7241379310344827,29,2.202694354220223
1323,1.3157894736842106,38,1.7896891628039313
1324,1.6666666666666667,21,2.2872606391802806
1325,1.6363636363636365,22,2.247033744205897
1326,2.061224489795918,49,2.320425081603198
1327,2.954397394136808,307,2.974463974178513
1328,1.5,20,2.1968359938196236
1329,2.6296296296296298,27,2.8893264814753703
1330,2.9896907216494846,97,3.0458418674260628
1331,3.175,40,3.258101596291774
1332,2.8842105263157896,95,2.9514769506151306
1333,3.8640132669983416,603,3.859551516826409
1334,3.1472602739726026,292,3.1619373503794326
1335,1.6842105263157894,19,2.3415544763651277
1336,2.183673469387755,49,2.4221199968574356
1337,3.6315789473684212,57,3.625448952456548
1339,3.3211538461538463,520,3.326235999650167
1340,3.9545454545454546,176,3.934973547390262
1341,2.765957446808511,47,2.9106154353436615
1342,2.9302325581395348,215,2.959578132509283
1343,3.6983240223463687,537,3.6963529795513503
1344,3.868512110726644,289,3.8592143137611656
1345,3.6145610278372593,467,3.6140567710997664
1346,3.1699346405228757,153,3.195736685979072
1347,3.524193548387097,372,3.5259295283104413
1348,3.9725274725274726,182,3.9526306240343163
1349,3.0,12,3.268412718844941
1350,3.658682634730539,334,3.656700813414502
1351,3.375,24,3.4383847004290793
1352,2.8285714285714287,70,2.923813497682359
1353,3.1773049645390072,141,3.2046694027456204
1354,3.7766497461928936,197,3.7676573904086412
1355,2.9107142857142856,56,3.0137133305240713
1356,3.708746618575293,1109,3.7076899730246553
1357,3.7972972972972974,444,3.792742466551957
1358,4.205821205821206,962,4.199490822854515
1359,2.515151515151515,165,2.576600456083364
1361,4.2,125,4.154852443071028
1362,4.15,80,4.0878342201620965
1363,3.0,82,3.064185650158573
1365,3.763157894736842,38,3.7271891628039313
1366,3.164383561643836,73,3.2157238531878156
1367,3.0510204081632653,294,3.06876670991641
1369,3.75,4,3.636077129613479
1370,3.554466230936819,918,3.554854611869169
1371,3.151799687010955,639,3.158559445014775
1372,3.414457831325301,830,3.416553666445939
1373,2.7270916334661353,502,2.7439552340128683
1374,3.8980424143556283,1226,3.8955542716946514
1375,3.3616473616473614,777,3.3645553746055765
1376,3.6666666666666665,948,3.6658716908294244
1377,2.956470588235294,850,2.963843116063475
1378,3.4313725490196076,459,3.434765628602534
1379,2.875,304,2.8977868783904097
1380,3.592476489028213,638,3.5924461108249823
1381,1.9416666666666667,240,2.0076203192583546
1382,2.814159292035398,113,2.8772770716633227
1383,1.375,8,2.60583776747715
1384,4.0,4,3.70750570104205
1385,3.3253968253968256,378,3.3322295871510015
1386,1.0,1,3.3550072558717003
1387,4.0864714086471405,1434,4.083036758874369
1388,2.6013986013986012,286,2.6348144588330698
1389,1.8757396449704142,169,1.971536758740719
1390,3.25,92,3.2833831354371443
1391,2.8993288590604025,894,2.906974645812598
1392,3.7527472527472527,182,3.744297290700983
1393,3.7686567164179103,1072,3.767010240124389
1394,4.021867115222876,1189,4.01826945772693
1395,3.302127659574468,235,3.3138982849575047
1396,3.747787610619469,904,3.746066826930622
1397,3.6538461538461537,52,3.6436303195901405
1398,3.3777777777777778,45,3.4164559966288857
1399,3.1466666666666665,75,3.1988832919363377
1401,3.528,125,3.532630220848805
1404,3.1379310344827585,58,3.2044864678615985
1405,3.0686015831134563,379,3.0820182000375027
1406,3.625,16,3.6117338390226426
1407,3.58887381275441,737,3.588895689176156
1408,3.8101736972704714,806,3.807481715459055
1409,3.052287581699346,306,3.069319872830977
1410,2.869565217391304,69,2.960823795121376
1411,3.9539473684210527,304,3.942372865651556
1412,3.8823529411764706,17,3.774262215355137
1413,3.3783783783783785,37,3.4235123364806106
1414,3.6363636363636362,132,3.6331343648914696
1415,3.6296296296296298,27,3.6190562112051
1416,3.204761904761905,210,3.2222958173390395
1417,2.870967741935484,31,3.046465361331432
1419,3.8932038834951457,103,3.8664166355273335
1420,4.0,7,3.7591223420346296
1421,3.0588235294117645,17,3.2557436968366185
1422,3.004405286343612,227,3.029135357867463
1423,4.25,12,3.9502309006631227
1425,3.246268656716418,134,3.270174165379088
1426,2.263157894736842,19,2.720864821192714
1427,2.3,40,2.558101596291774
1428,3.282051282051282,39,3.345001628869157
1429,3.2655601659751037,241,3.278506294082027
1430,1.0,1,3.3550072558717003
1431,2.5851063829787235,188,2.6358842414878216
1432,2.883116883116883,77,2.9644262047653873
1433,1.8,5,2.993671987639247
1434,4.0,2,3.6587566512157252
1436,2.888888888888889,9,3.2581620955046686
1437,3.1666666666666665,18,3.318038564806739
1438,2.803030303030303,264,2.83177036428682
1439,2.3513513513513513,37,2.615001698182738
1440,2.782608695652174,69,2.8848744280327683
1441,3.4157608695652173,368,3.420383809033303
1442,2.9761904761904763,42,3.0943284579728596
1444,3.4285714285714284,7,3.5238282243875707
1445,2.1404958677685952,121,2.2511838153785395
1446,4.070422535211268,142,4.0388492093065045
1447,3.325,40,3.378101596291774
1449,4.186708860759493,316,4.168420490228799
1450,3.5714285714285716,7,3.5826517537993356
1453,2.5083333333333333,120,2.5915775370352976
1454,3.1639344262295084,61,3.224015208656179
1455,2.588235294117647,17,2.959447400540322
1456,2.466666666666667,45,2.67100145117434
1457,3.1182266009852215,203,3.140399435749243
1458,2.5625,16,2.9578876851764884
1459,3.3615635179153096,307,3.368785740740027
1460,2.6266666666666665,75,2.740059762524573
1461,2.6226415094339623,159,2.679911714879223
1463,3.0,29,3.151412302938172
1464,3.323809523809524,105,3.347000694039902
1465,3.457943925233645,107,3.4692741864494763
1466,3.8047445255474455,548,3.800905160958044
1468,2.566371681415929,113,2.6496347952405586
1470,4.0,1,3.627734528598973
1471,5.0,1,3.718643619508064
1472,3.3,40,3.358101596291774
1473,2.75,32,2.950120947966398
1474,2.361111111111111,108,2.465297286564311
1475,3.2666666666666666,60,3.3129297116369814
1476,3.5248756218905473,402,3.526468640326671
1477,3.4583333333333335,24,3.4972082298408442
1479,3.162280701754386,456,3.171470128357486
1480,3.2590909090909093,220,3.273500347019951
1482,3.4489795918367347,49,3.472967454484554
1483,2.712962962962963,108,2.787331184869396
1484,3.705263157894737,95,3.6943340934722735
1485,3.5370741482965933,499,3.5381239289088184
1486,3.1666666666666665,6,3.431567488411794
1487,3.064516129032258,124,3.1037692523476768
1488,2.8953974895397487,239,2.9233135735525653
1489,2.5185185185185186,27,2.808245400394289
1490,1.8666666666666667,15,2.5562031925835482
1493,3.25,16,3.3809646082534117
1494,2.5,14,2.9543783256078626
